cat;ID_PARCEL;cat_new
200;397031;200
201;338115;201
202;397011;202
203;338121;203
204;338119;204
205;338119;205
206;338120;206
207;338120;207
208;338041;208
209;338041;209
210;338041;210
211;370110;211
212;370112;212
213;329229;213
214;329488;214
215;329488;215
216;329153;216
217;329238;217
218;329239;218
219;329243;219
220;329243;220
221;329227;221
222;329226;222
223;329232;223
224;329232;224
225;9470546;225
226;329420;226
227;9470547;227
228;329486;228
229;329486;229
230;329485;230
231;329485;231
232;364419;232
233;397035;233
234;397035;234
235;308579;235
236;397026;236
237;397026;237
238;308578;238
239;397022;239
240;397022;240
241;308518;241
242;308518;242
243;397023;243
244;308507;244
245;308507;245
246;9470552;246
247;9470552;247
248;397034;248
249;308513;249
250;397108;250
251;308512;251
252;308509;252
253;308514;253
254;9457202;254
255;9457202;255
256;9457202;256
257;308504;257
258;308503;258
259;9457203;259
260;308667;260
261;308592;261
262;9457207;262
263;9457207;263
264;308593;264
265;308593;265
266;308593;266
267;308598;267
268;308595;268
269;308595;269
270;308596;270
271;308666;271
272;308666;272
273;308666;273
274;308594;274
275;308597;275
276;308506;276
277;308506;277
278;308583;278
279;308583;279
280;308587;280
281;308508;281
282;308671;282
283;308671;283
284;308671;284
285;308672;285
286;308672;286
287;416681;287
288;416681;288
289;308669;289
290;416675;290
291;308584;291
292;308584;292
293;416679;293
294;308585;294
295;308585;295
296;416678;296
297;308588;297
298;308588;298
299;416676;299
300;416676;300
301;416680;301
302;416680;302
303;416674;303
304;416682;304
305;416921;305
306;300134;306
307;300134;307
308;300134;308
309;416383;309
310;416922;310
311;416922;311
312;299939;312
313;299939;313
314;416392;314
315;416392;315
316;299940;316
317;299940;317
318;365854;318
319;9458140;319
320;9458140;320
321;397963;321
322;397963;322
323;9458141;323
324;9458141;324
325;397965;325
326;397868;326
327;9458142;327
328;299941;328
329;299937;329
330;299937;330
331;299936;331
332;299936;332
333;9470623;333
334;299938;334
335;299938;335
336;416386;336
337;324450;337
338;324450;338
339;416389;339
340;324449;340
341;416391;341
342;324606;342
343;9470624;343
344;9458220;344
345;9458220;345
346;9470625;346
347;9458221;347
348;9458221;348
349;416660;349
350;416660;350
351;300138;351
352;363525;352
353;320239;353
354;320239;354
355;363530;355
356;320252;356
357;363528;357
358;363528;358
359;320166;359
360;320166;360
361;9470626;361
362;320241;362
363;9470630;363
364;9470630;364
365;320240;365
366;363529;366
367;320237;367
368;363527;368
369;320248;369
370;9470631;370
371;9470631;371
372;320167;372
373;9470632;373
374;9470632;374
375;320245;375
376;363524;376
377;363524;377
378;9458485;378
379;320165;379
380;320242;380
381;320238;381
382;320238;382
383;416664;383
384;416664;384
385;320236;385
386;9458486;386
387;9458495;387
388;320234;388
389;416671;389
390;416671;390
391;320250;391
392;416670;392
393;9458496;393
394;416397;394
395;416397;395
396;9470634;396
397;342204;397
398;341842;398
399;341842;399
400;341842;400
401;342210;401
402;342210;402
403;342271;403
404;342283;404
405;342206;405
406;342206;406
407;416396;407
408;342213;408
409;342213;409
410;342211;410
411;342211;411
412;342214;412
413;342214;413
414;342212;414
415;342209;415
416;324097;416
417;324097;417
418;324027;418
419;416863;419
420;324025;420
421;9470644;421
422;324026;422
423;324026;423
424;416858;424
425;324174;425
426;324173;426
427;416861;427
428;324251;428
429;324251;429
430;324107;430
431;324108;431
432;416865;432
433;416865;433
434;324185;434
435;324185;435
436;9470645;436
437;9470645;437
438;9470645;438
439;324182;439
440;416860;440
441;416860;441
442;324091;442
443;9470646;443
444;9470646;444
445;324176;445
446;324103;446
447;324102;447
448;324102;448
449;324033;449
450;324094;450
451;324094;451
452;324095;452
453;324095;453
454;324028;454
455;324248;455
456;324248;456
457;324090;457
458;324093;458
459;324172;459
460;324031;460
461;324109;461
462;324109;462
463;324188;463
464;324246;464
465;324246;465
466;324092;466
467;324170;467
468;324096;468
469;324096;469
470;9459089;470
471;324180;471
472;324177;472
473;324253;473
474;324171;474
475;9459090;475
476;324259;476
477;324258;477
478;324257;478
479;324256;479
480;324099;480
481;324098;481
482;324100;482
483;324101;483
484;9459101;484
485;9459102;485
486;324169;486
487;324029;487
488;324105;488
489;324105;489
490;324105;490
491;324186;491
492;324255;492
493;324255;493
494;298224;494
495;298224;495
496;298159;496
497;298159;497
498;298160;498
499;298160;499
500;298163;500
501;298234;501
502;298164;502
503;298164;503
504;298165;504
505;416871;505
506;298162;506
507;298162;507
508;416695;508
509;416695;509
510;324179;510
511;416598;511
512;416598;512
513;324254;513
514;298175;514
515;416694;515
516;416694;516
517;416693;517
518;298166;518
519;416599;519
520;298169;520
521;416939;521
522;298174;522
523;298174;523
524;416867;524
525;298173;525
526;298173;526
527;416597;527
528;416597;528
529;9459125;529
530;9459125;530
531;416876;531
532;9459126;532
533;9459126;533
534;9459126;534
535;416878;535
536;9459127;536
537;416689;537
538;416690;538
539;416690;539
540;319536;540
541;319381;541
542;319381;542
543;319389;543
544;319520;544
545;319378;545
546;319446;546
547;319446;547
548;320260;548
549;320260;549
550;320261;550
551;320261;551
552;319379;552
553;319449;553
554;319449;554
555;319462;555
556;319604;556
557;319384;557
558;319456;558
559;319533;559
560;319533;560
561;319385;561
562;319385;562
563;319455;563
564;319455;564
565;319380;565
566;319527;566
567;319527;567
568;319609;568
569;319609;569
570;416872;570
571;416872;571
572;416869;572
573;319387;573
574;319388;574
575;416692;575
576;319377;576
577;319452;577
578;416868;578
579;416868;579
580;362005;580
581;362005;581
582;319447;582
583;319375;583
584;319383;584
585;319383;585
586;319453;586
587;319453;587
588;319453;588
589;319540;589
590;319540;590
591;319540;591
592;319382;592
593;391068;593
594;436130;594
595;319525;595
596;390794;596
597;390794;597
598;319524;598
599;9470672;599
600;9470672;600
601;319464;601
602;319464;602
603;319608;603
604;320262;604
605;319458;605
606;319458;606
607;319458;607
608;319460;608
609;319461;609
610;319457;610
611;319459;611
612;319468;612
613;319468;613
614;320263;614
615;371423;615
616;371423;616
617;319463;617
618;9470679;618
619;320264;619
620;320264;620
621;320265;621
622;319532;622
623;319454;623
624;390879;624
625;319538;625
626;319538;626
627;390795;627
628;319535;628
629;9470680;629
630;319537;630
631;390992;631
632;390992;632
633;319534;633
634;9470681;634
635;9459383;635
636;390990;636
637;390990;637
638;343383;638
639;343383;639
640;9470682;640
641;9470682;641
642;9459384;642
643;9459384;643
644;390781;644
645;9459385;645
646;9459385;646
647;390785;647
648;390785;648
649;343384;649
650;343384;650
651;9470683;651
652;9459386;652
653;9459386;653
654;390784;654
655;390784;655
656;9459387;656
657;9459387;657
658;390783;658
659;9459388;659
660;9459388;660
661;330163;661
662;330163;662
663;330163;663
664;330162;664
665;330162;665
666;330161;666
667;9459389;667
668;9459389;668
669;9459389;669
670;330169;670
671;330171;671
672;330171;672
673;391064;673
674;390895;674
675;390895;675
676;306786;676
677;330087;677
678;330087;678
679;9459400;679
680;9459401;680
681;391070;681
682;330088;682
683;330088;683
684;9459402;684
685;9459402;685
686;330166;686
687;330170;687
688;330083;688
689;330082;689
690;330086;690
691;390800;691
692;330085;692
693;390787;693
694;390787;694
695;9459414;695
696;9470695;696
697;9470696;697
698;301176;698
699;375295;699
700;375295;700
701;9460038;701
702;9460038;702
703;9460039;703
704;9460040;704
705;303402;705
706;303402;706
707;9470713;707
708;316998;708
709;316998;709
710;376001;710
711;376001;711
712;316986;712
713;316985;713
714;316985;714
715;301175;715
716;9470716;716
717;9470716;717
718;9470716;718
719;301232;719
720;301233;720
721;301233;721
722;375554;722
723;375554;723
724;301173;724
725;301230;725
726;375308;726
727;375308;727
728;375308;728
729;301234;729
730;301234;730
731;301234;731
732;356931;732
733;301167;733
734;9460094;734
735;9460094;735
736;9460095;736
737;375307;737
738;375307;738
739;327685;739
740;9470724;740
741;9470724;741
742;326436;742
743;326436;743
744;326435;744
745;326435;745
746;9460109;746
747;9460110;747
748;9460110;748
749;9460111;749
750;9460112;750
751;326437;751
752;376000;752
753;326442;753
754;326442;754
755;9460113;755
756;9460113;756
757;9460114;757
758;9470726;758
759;9460115;759
760;375292;760
761;9460116;761
762;9460116;762
763;375290;763
764;9460117;764
765;326432;765
766;350128;766
767;350128;767
768;326431;768
769;355068;769
770;355068;770
771;354805;771
772;354806;772
773;354976;773
774;355152;774
775;355152;775
776;355148;776
777;355069;777
778;355069;778
779;355069;779
780;354977;780
781;354977;781
782;355061;782
783;355061;783
784;355061;784
785;375989;785
786;355060;786
787;355060;787
788;375992;788
789;375992;789
790;354978;790
791;354978;791
792;375991;792
793;375991;793
794;354979;794
795;375296;795
796;375299;796
797;375299;797
798;375299;798
799;354981;799
800;355063;800
801;355144;801
802;355144;802
803;355151;803
804;355054;804
805;354975;805
806;354886;806
807;354886;807
808;375298;808
809;9460971;809
810;9460971;810
811;9460972;811
812;354980;812
813;354980;813
814;9470738;814
815;354893;815
816;354891;816
817;354891;817
818;354891;818
819;354892;819
820;354892;820
821;354892;821
822;355056;822
823;354894;823
824;354890;824
825;354890;825
826;354890;826
827;390988;827
828;390988;828
829;390894;829
830;390894;830
831;390894;831
832;390983;832
833;390983;833
834;354889;834
835;354889;835
836;390984;836
837;390984;837
838;390984;838
839;355146;839
840;355146;840
841;390788;841
842;355145;842
843;354970;843
844;355070;844
845;355070;845
846;9470748;846
847;9470749;847
848;354881;848
849;354881;849
850;370582;850
851;370582;851
852;354984;852
853;354984;853
854;9470750;854
855;9461001;855
856;9461001;856
857;9461001;857
858;9461001;858
859;9461001;859
860;355053;860
861;355053;861
862;355053;862
863;370584;863
864;9461002;864
865;9461002;865
866;370578;866
867;370579;867
868;370671;868
869;370678;869
870;370678;870
871;370570;871
872;370667;872
873;370586;873
874;370672;874
875;9470760;875
876;9470761;876
877;370666;877
878;415741;878
879;415741;879
880;415741;880
881;415753;881
882;415653;882
883;415655;883
884;415656;884
885;415733;885
886;415745;886
887;415657;887
888;415748;888
889;316082;889
890;316082;890
891;316082;891
892;415752;892
893;415752;893
894;316080;894
895;316080;895
896;415659;896
897;316151;897
898;316151;898
899;415743;899
900;9461615;900
901;9461615;901
902;415742;902
903;415742;903
904;316076;904
905;316076;905
906;415744;906
907;316074;907
908;435618;908
909;316073;909
910;415750;910
911;316077;911
912;316075;912
913;316078;913
914;316078;914
915;316078;915
916;316079;916
917;316079;917
918;415660;918
919;316141;919
920;316144;920
921;9461778;921
922;9461778;922
923;415661;923
924;9461779;924
925;415734;925
926;9461780;926
927;9461780;927
928;316149;928
929;316149;929
930;316070;930
931;316152;931
932;316152;932
933;9461781;933
934;9461781;934
935;9461781;935
936;316155;936
937;316155;937
938;316154;938
939;316081;939
940;316081;940
941;316156;941
942;316064;942
943;316158;943
944;9461788;944
945;9461788;945
946;9461788;946
947;415738;947
948;316065;948
949;316065;949
950;415739;950
951;415739;951
952;316067;952
953;316067;953
954;415737;954
955;415737;955
956;316066;956
957;415735;957
958;415735;958
959;316071;959
960;415736;960
961;415736;961
962;316072;962
963;415650;963
964;316147;964
965;415749;965
966;316148;966
967;316148;967
968;415751;968
969;415751;969
970;316083;970
971;316083;971
972;415740;972
973;316379;973
974;316301;974
975;316384;975
976;316384;976
977;358028;977
978;316288;978
979;9461806;979
980;9461806;980
981;357130;981
982;316307;982
983;316307;983
984;9461807;984
985;316381;985
986;316381;986
987;316290;987
988;9461824;988
989;9461825;989
990;384542;990
991;9461826;991
992;384472;992
993;9461827;993
994;316305;994
995;358296;995
996;355523;996
997;316303;997
998;316303;998
999;316303;999
1000;316298;1000
1001;9462078;1001
1002;9462078;1002
1003;9462080;1003
1004;9462080;1004
1005;316300;1005
1006;316382;1006
1007;316382;1007
1008;316304;1008
1009;316304;1009
1010;384546;1010
1011;9462096;1011
1012;384547;1012
1013;384547;1013
1014;350136;1014
1015;350136;1015
1016;350135;1016
1017;350135;1017
1018;350135;1018
1019;326438;1019
1020;9462097;1020
1021;350213;1021
1022;384544;1022
1023;9462098;1023
1024;9462099;1024
1025;9462100;1025
1026;9462101;1026
1027;9462102;1027
1028;350209;1028
1029;384463;1029
1030;350222;1030
1031;350222;1031
1032;384465;1032
1033;9462103;1033
1034;384464;1034
1035;9462104;1035
1036;384466;1036
1037;350221;1037
1038;350221;1038
1039;350230;1039
1040;350230;1040
1041;9462389;1041
1042;9462389;1042
1043;9462389;1043
1044;9462390;1044
1045;9462390;1045
1046;9462391;1046
1047;9462392;1047
1048;350218;1048
1049;350224;1049
1050;350224;1050
1051;350225;1051
1052;350225;1052
1053;9462397;1053
1054;9462397;1054
1055;350133;1055
1056;350220;1056
1057;350127;1057
1058;350127;1058
1059;9462398;1059
1060;350134;1060
1061;350134;1061
1062;350216;1062
1063;9462399;1063
1064;9462400;1064
1065;9462401;1065
1066;9462403;1066
1067;350219;1067
1068;350219;1068
1069;350219;1069
1070;350219;1070
1071;9463069;1071
1072;9463069;1072
1073;9463069;1073
1074;9463070;1074
1075;9463070;1075
1076;9463071;1076
1077;9463072;1077
1078;9463072;1078
1079;9463073;1079
1080;9463073;1080
1081;9463074;1081
1082;9463074;1082
1083;9463074;1083
1084;318606;1084
1085;318602;1085
1086;419368;1086
1087;419368;1087
1088;318610;1088
1089;318610;1089
1090;419382;1090
1091;318605;1091
1092;318601;1092
1093;318601;1093
1094;318608;1094
1095;318607;1095
1096;318609;1096
1097;318614;1097
1098;9470856;1098
1099;9470856;1099
1100;318537;1100
1101;318537;1101
1102;9470857;1102
1103;299595;1103
1104;9470858;1104
1105;9470858;1105
1106;299588;1106
1107;299588;1107
1108;9470882;1108
1109;9470882;1109
1110;360340;1110
1111;360340;1111
1112;9470886;1112
1113;9470886;1113
1114;299591;1114
1115;299591;1115
1116;299591;1116
1117;9470887;1117
1118;9470887;1118
1119;9463341;1119
1120;9463341;1120
1121;363910;1121
1122;9463342;1122
1123;9470888;1123
1124;9463343;1124
1125;9463343;1125
1126;9470889;1126
1127;9470889;1127
1128;9463344;1128
1129;9463344;1129
1130;9470890;1130
1131;9470891;1131
1132;9470891;1132
1133;336522;1133
1134;336522;1134
1135;336436;1135
1136;336530;1136
1137;343978;1137
1138;343993;1138
1139;9463465;1139
1140;9463465;1140
1141;343991;1141
1142;343991;1142
1143;342229;1143
1144;9465176;1144
1145;9465178;1145
1146;9465231;1146
1147;9465232;1147
1148;9465233;1148
1149;366239;1149
1150;9465234;1150
1151;9465234;1151
1152;366238;1152
1153;9465235;1153
1154;366658;1154
1155;9465236;1155
1156;366673;1156
1157;9465237;1157
1158;366396;1158
1159;366396;1159
1160;9465239;1160
1161;9465242;1161
1162;9465243;1162
1163;366398;1163
1164;9465244;1164
1165;366670;1165
1166;9465245;1166
1167;366668;1167
1168;366668;1168
1169;9465246;1169
1170;9465246;1170
1171;9465246;1171
1172;366669;1172
1173;366403;1173
1174;360906;1174
1175;319448;1175
1176;359136;1176
1177;366395;1177
1178;356914;1178
1179;366309;1179
1180;366309;1180
1181;366303;1181
1182;366303;1182
1183;301170;1183
1184;9470927;1184
1185;9470927;1185
1186;9470928;1186
1187;9470928;1187
1188;354742;1188
1189;366400;1189
1190;366406;1190
1191;361378;1191
1192;366394;1192
1193;366394;1193
1194;9465808;1194
1195;357076;1195
1196;357076;1196
1197;355028;1197
1198;366311;1198
1199;355501;1199
1200;366223;1200
1201;361791;1201
1202;361791;1202
1203;9470929;1203
1204;361513;1204
1205;366397;1205
1206;366233;1206
1207;359795;1207
1208;366586;1208
1209;359129;1209
1210;357803;1210
1211;9466015;1211
1212;9466015;1212
1213;358550;1213
1214;358550;1214
1215;358923;1215
1216;362063;1216
1217;354488;1217
1218;366587;1218
1219;366582;1219
1220;9466182;1220
1221;366590;1221
1222;366588;1222
1223;366219;1223
1224;366219;1224
1225;366219;1225
1226;366221;1226
1227;366226;1227
1228;366228;1228
1229;366227;1229
1230;354393;1230
1231;366230;1231
1232;366231;1232
1233;9470936;1233
1234;9470936;1234
1235;366660;1235
1236;358626;1236
1237;366661;1237
1238;9470937;1238
1239;355694;1239
1240;361817;1240
1241;356129;1241
1242;435223;1242
1243;414751;1243
1244;361119;1244
1245;355582;1245
1246;361416;1246
1247;414745;1247
1248;414745;1248
1249;415488;1249
1250;358617;1250
1251;356249;1251
1252;9466944;1252
1253;9470944;1253
1254;9470944;1254
1255;9466966;1255
1256;366662;1256
1257;357471;1257
1258;366308;1258
1259;9467003;1259
1260;366240;1260
1261;366240;1261
1262;362117;1262
1263;9467132;1263
1264;9467140;1264
1265;366301;1265
1266;366299;1266
1267;9467256;1267
1268;9470949;1268
1269;366305;1269
1270;366305;1270
1271;356652;1271
1272;356263;1272
1273;358901;1273
1274;361083;1274
1275;415017;1275
1276;434836;1276
1277;9467464;1277
1278;415018;1278
